,year,age,sex,lfp,n,cohort,lfp_age_avg,lfp_pred1,lfp_se1,lfp_pred2,lfp_se2,lfp_pred3,lfp_se3
0,1976.0,16.0,1.0,42.835133,16430.0,1960.0,39.198872,45.5382566894,1.15341734269,44.9234607113,0.93334904168,44.2816194707,0.19346396105
1,1977.0,16.0,1.0,44.484486,17713.0,1961.0,39.198872,44.7659776945,1.11911163516,45.7692969033,0.902893036795,43.9486402611,0.191948175702
2,1978.0,16.0,1.0,45.581497,18008.0,1962.0,39.198872,43.995280267,1.09783940298,45.7886358967,0.895939645304,43.5426476058,0.190944880675
3,1979.0,16.0,1.0,46.495674,17402.0,1963.0,39.198872,43.2321634604,1.08549397966,44.8596120727,0.894780702915,43.072360625,0.190305658645
4,1980.0,16.0,1.0,44.297375,19704.0,1964.0,39.198872,42.4825841632,1.07880635535,43.151453035,0.894304443917,42.5483508672,0.189911861694
5,1981.0,16.0,1.0,41.982475,17986.0,1965.0,39.198872,41.7523892048,1.07539918431,41.1332128149,0.894026819077,41.9826651444,0.189675270507
6,1982.0,16.0,1.0,39.216797,15993.0,1966.0,39.198872,41.0472488831,1.07369958636,39.4205450876,0.893942190921,41.388382157,0.189535841732
7,1983.0,16.0,1.0,37.434013,15769.0,1967.0,39.198872,40.372592897,1.07278200573,38.5068016023,0.893932256232,40.7791265784,0.189457284912
8,1984.0,16.0,1.0,38.272076,14983.0,1968.0,39.198872,39.7335496204,1.07219183702,38.5157123465,0.893932800581,40.1685684565,0.189421192102
9,1985.0,16.0,1.0,39.092701,15143.0,1969.0,39.198872,39.1348895946,1.0717783792,39.1275377564,0.893939960361,39.5699372187,0.18942045609
10,1986.0,16.0,1.0,39.252632,15211.0,1970.0,39.198872,38.5809740517,1.07155125637,39.7438980228,0.893995963071,38.9955777592,0.189452780991
11,1987.0,16.0,1.0,39.442245,15134.0,1971.0,39.198872,38.0757091863,1.07156752502,39.8133650952,0.894129642282,38.4565712731,0.189515180938
12,1988.0,16.0,1.0,40.32299,13272.0,1972.0,39.198872,37.6225067966,1.07185418741,39.1315448283,0.894274927604,37.9624364982,0.189600415007
13,1989.0,16.0,1.0,39.873085,12433.0,1973.0,39.198872,37.2242518108,1.07236998944,37.9344346908,0.89436057459,37.5209190933,0.189696252414
14,1990.0,16.0,1.0,37.382881,12401.0,1974.0,39.198872,36.8832770891,1.0730096378,36.730129266,0.894518895316,37.1378693184,0.189788258701
15,1991.0,16.0,1.0,35.060871,12707.0,1975.0,39.198872,36.6013457756,1.07365249954,35.9824367138,0.895037401013,36.8172020674,0.189866438467
16,1992.0,16.0,1.0,35.199909,12203.0,1976.0,39.198872,36.3796413424,1.07425667352,35.8530325541,0.895848928751,36.5609292313,0.189935592981
17,1993.0,16.0,1.0,35.070412,12119.0,1977.0,39.198872,36.2187653413,1.07499820456,36.1577845337,0.896317499882,36.3692524398,0.19002868501
18,1994.0,16.0,1.0,37.560066,12033.0,1978.0,39.198872,36.1187427602,1.07645338052,36.5370966294,0.896761863204,36.2407040918,0.1902218512
19,1995.0,16.0,1.0,37.96336,12006.0,1979.0,39.198872,36.0790347443,1.07981700601,36.6991607031,0.899742218797,36.1723256283,0.190648927288
20,1996.0,16.0,1.0,36.175518,11220.0,1980.0,39.198872,36.0985583441,1.08713665169,36.5706282846,0.905212777277,36.1598735619,0.19151242852
21,1997.0,16.0,1.0,35.920967,11554.0,1981.0,39.198872,36.1757128326,1.10151682261,36.2830684021,0.907062738854,36.198045261,0.19308698477
22,1998.0,16.0,1.0,36.179298,11215.0,1982.0,39.198872,36.3084120433,1.12720834532,36.046200835,0.918405113318,36.2807175392,0.195710755628
23,1999.0,16.0,1.0,35.676441,11306.0,1983.0,39.198872,36.494122098,1.1694677478,36.0159271377,1.01624037273,36.401191569,0.199761298944
24,2000.0,16.0,1.0,34.675003,10998.0,1984.0,39.198872,36.7299038134,1.23409992891,36.2339054513,1.29225708145,36.5524376175,0.205615769224
25,2001.0,16.0,1.0,32.971783,12238.0,1985.0,39.198872,37.0124590356,1.32673211846,36.6450983181,1.72223898674,36.7273328135,0.213601118863
26,2002.0,16.0,1.0,28.86203,13191.0,1986.0,39.198872,37.3381800895,1.45205712622,37.1522051036,2.19663341042,36.9188848957,0.22394575859
27,2003.0,16.0,1.0,26.459885,12727.0,1987.0,39.198872,37.7032015237,1.61335369457,37.6638291987,2.61540413319,37.1204349367,0.236745815071
28,2004.0,16.0,1.0,26.259031,12552.0,1988.0,39.198872,38.1034533084,1.81243230908,38.1178081632,2.92487938499,37.3258325718,0.251954392587
29,2005.0,16.0,1.0,25.490686,12826.0,1989.0,39.198872,38.5347146545,2.04990609567,38.4835957079,3.11882684837,37.5295783527,0.269393563982
30,2006.0,16.0,1.0,25.594667,13094.0,1990.0,39.198872,38.9926676428,2.32557004729,38.7550040702,3.22195360902,37.7269294463,0.288781651024
31,2007.0,16.0,1.0,23.241306,12289.0,1991.0,39.198872,39.4729498797,2.63872453209,38.941300288,3.26831722026,37.9139668434,0.309766228898
32,2008.0,16.0,1.0,22.071995,12273.0,1992.0,39.198872,39.9712054519,2.98838552375,39.0595815915,3.28588295372,38.0876243308,0.331955500128
33,2009.0,16.0,1.0,18.418041,12122.0,1993.0,39.198872,40.4831335002,3.37339408223,39.1289144402,3.2914839138,38.2456814914,0.354944349009
34,2010.0,16.0,1.0,17.569704,11623.0,1994.0,39.198872,41.0045338051,3.79245968065,39.1663584223,3.29298798929,38.3867247346,0.378334291782
35,2011.0,16.0,1.0,14.779425,11221.0,1995.0,39.198872,41.5313488563,4.24416830194,39.1849610807,3.29332879454,38.5100816887,0.401748036912
36,2012.0,16.0,1.0,16.078543,11188.0,1996.0,39.198872,42.0597019449,4.72697579652,39.1934554532,3.29339409819,38.6157351374,0.424839793099
37,2013.0,16.0,1.0,16.070807,10827.0,1997.0,39.198872,42.5859309246,5.23919799358,39.1970192208,3.29340470216,38.7042230323,0.447302345234
38,2014.0,16.0,1.0,16.042601,11006.0,1998.0,39.198872,43.1066173565,5.7790031959,39.1983930925,3.29340616392,38.776531013,0.468871640902
39,2015.0,16.0,1.0,17.0616,10808.0,1999.0,39.198872,43.6186108528,6.34440936832,39.1988799414,3.29340633525,38.8339833809,0.489329376192
40,2016.0,16.0,1.0,16.714756,10859.0,2000.0,39.198872,44.1190485231,6.93328661572,39.199038603,3.29340635234,38.8781376966,0.508503896076
41,1976.0,16.0,2.0,34.918461,15872.0,1960.0,36.084846,37.2811896804,1.15341734269,36.9403463275,0.93334904168,37.3577452281,0.19346396105
42,1977.0,16.0,2.0,36.499702,17475.0,1961.0,36.084846,37.3755757597,1.11911163516,38.3082845897,0.902893036796,37.5503367162,0.191948175703
43,1978.0,16.0,2.0,39.969032,17997.0,1962.0,36.084846,37.4056912958,1.09783940298,38.7740280819,0.895939645304,37.6398638846,0.190944880675
44,1979.0,16.0,2.0,39.503002,16719.0,1963.0,36.084846,37.3767783276,1.08549397965,38.2787190695,0.894780702915,37.6342595317,0.190305658646
45,1980.0,16.0,2.0,37.732292,19554.0,1964.0,36.084846,37.2949055974,1.07880635534,37.0972206352,0.894304443917,37.5441025439,0.189911861695
46,1981.0,16.0,2.0,35.839005,17594.0,1965.0,36.084846,37.1668774244,1.0753991843,35.7649616781,0.894026819077,37.3821228085,0.189675270508
47,1982.0,16.0,2.0,34.730904,15906.0,1966.0,36.084846,37.0001318872,1.07369958635,34.8715257998,0.893942190921,37.1626401432,0.189535841733
48,1983.0,16.0,2.0,35.033371,15057.0,1967.0,36.084846,36.8026299278,1.07278200572,34.8027202524,0.893932256232,36.9009648682,0.189457284913
49,1984.0,16.0,2.0,34.631027,14124.0,1968.0,36.084846,36.5827371647,1.07219183702,35.5561999021,0.893932800581,36.6127894288,0.189421192103
50,1985.0,16.0,2.0,35.697353,13943.0,1969.0,36.084846,36.3491003024,1.07177837919,36.7328179934,0.893939960362,36.3136005188,0.189420456091
51,1986.0,16.0,2.0,37.628399,14320.0,1970.0,36.084846,36.1105201389,1.07155125637,37.7217888195,0.893995963071,36.0181388176,0.189452780992
52,1987.0,16.0,2.0,37.843269,14304.0,1971.0,36.084846,35.8758231908,1.07156752501,37.9961215153,0.894129642282,35.7399286492,0.189515180938
53,1988.0,16.0,2.0,37.882145,12689.0,1972.0,36.084846,35.6537339961,1.0718541874,37.3721484716,0.894274927604,35.4908931386,0.189600415007
54,1989.0,16.0,2.0,39.186737,11964.0,1973.0,36.084846,35.4527501114,1.07236998943,36.0997122434,0.89436057459,35.2810628177,0.189696252414
55,1990.0,16.0,2.0,35.150131,12448.0,1974.0,36.084846,35.2810217658,1.07300963779,34.7339839624,0.894518895316,35.1183783494,0.189788258701
56,1991.0,16.0,2.0,32.558861,12065.0,1975.0,36.084846,35.1462380348,1.07365249953,33.8538778991,0.895037401013,35.0085821995,0.189866438468
57,1992.0,16.0,2.0,33.243759,11346.0,1976.0,36.084846,35.0555212627,1.07425667352,33.7751815434,0.895848928751,34.9551903406,0.189935592982
58,1993.0,16.0,2.0,32.79512,11833.0,1977.0,36.084846,35.0153313019,1.07499820455,34.4104154453,0.896317499882,34.9595335669,0.190028685011
59,1994.0,16.0,2.0,36.415161,11496.0,1978.0,36.084846,35.0313809575,1.07645338051,35.3449902094,0.896761863204,35.0208583444,0.190221851201
60,1995.0,16.0,2.0,37.473179,11846.0,1979.0,36.084846,35.1085637985,1.079817006,36.0758010324,0.899742218797,35.1364786093,0.19064892729
61,1996.0,16.0,2.0,36.977211,10741.0,1980.0,36.084846,35.2508952779,1.08713665169,36.2693744977,0.905212777277,35.3019717133,0.191512428521
62,1997.0,16.0,2.0,34.675182,10892.0,1981.0,36.084846,35.4614678637,1.1015168226,35.8980041078,0.907062738854,35.5114130568,0.193086984771
63,1998.0,16.0,2.0,35.123802,10769.0,1982.0,36.084846,35.7424206205,1.12720834531,35.198864677,0.918405113318,35.7576443406,0.195710755629
64,1999.0,16.0,2.0,34.529213,10932.0,1983.0,36.084846,36.0949234348,1.1694677478,34.5098051743,1.01624037273,36.0325696632,0.199761298945
65,2000.0,16.0,2.0,35.00737,10554.0,1984.0,36.084846,36.5191758248,1.2340999289,34.0940418046,1.29225708145,36.3274720487,0.205615769224
66,2001.0,16.0,2.0,32.628674,11802.0,1985.0,36.084846,37.0144200204,1.32673211845,34.0461099067,1.72223898674,36.6333408753,0.213601118863
67,2002.0,16.0,2.0,30.802011,12378.0,1986.0,36.084846,37.5789677755,1.45205712621,34.3027182054,2.19663341042,36.9411986442,0.22394575859
68,2003.0,16.0,2.0,27.334103,12042.0,1987.0,36.084846,38.2102401448,1.61335369456,34.7195006608,2.61540413319,37.2424141604,0.236745815071
69,2004.0,16.0,2.0,27.862982,12063.0,1988.0,36.084846,38.9048192678,1.81243230907,35.1540395084,2.92487938499,37.5289889061,0.251954392587
70,2005.0,16.0,2.0,27.752504,12160.0,1989.0,36.084846,39.6585110148,2.04990609566,35.5148964649,3.11882684837,37.7938043587,0.269393563983
71,2006.0,16.0,2.0,26.900345,12651.0,1990.0,36.084846,40.4664172091,2.32557004728,35.7695459475,3.22195360902,38.0308201757,0.288781651025
72,2007.0,16.0,2.0,24.997114,12040.0,1991.0,36.084846,41.3230160102,2.63872453209,35.9266964805,3.26831722026,38.235216257,0.309766228901
73,2008.0,16.0,2.0,22.432623,11807.0,1992.0,36.084846,42.2222489546,2.98838552375,36.0128051917,3.28588295372,38.4034752941,0.331955500132
74,2009.0,16.0,2.0,19.413971,11495.0,1993.0,36.084846,43.1576130816,3.37339408222,36.0550651877,3.2914839138,38.5334060885,0.354944349014
75,2010.0,16.0,2.0,16.79509,11076.0,1994.0,36.084846,44.1222565457,3.79245968064,36.073736383,3.29298798929,38.6241112838,0.378334291787
76,2011.0,16.0,2.0,16.792778,10945.0,1995.0,36.084846,45.1090761129,4.24416830193,36.0811826047,3.29332879454,38.675905936,0.401748036917
77,2012.0,16.0,2.0,17.551735,10610.0,1996.0,36.084846,46.1108149639,4.72697579652,36.0838651869,3.29339409819,38.690195389,0.424839793104
78,2013.0,16.0,2.0,18.31324,10371.0,1997.0,36.084846,47.1201592859,5.23919799357,36.084737247,3.29340470216,38.6693221819,0.44730234524
79,2014.0,16.0,2.0,16.796919,10485.0,1998.0,36.084846,48.1298322092,5.77900319589,36.0849921947,3.29340616392,38.6163922348,0.468871640908
80,2015.0,16.0,2.0,16.777426,10185.0,1999.0,36.084846,49.1326837562,6.34440936832,36.0850587709,3.29340633525,38.5350904197,0.489329376198
81,2016.0,16.0,2.0,18.303066,10503.0,2000.0,36.084846,50.1217755821,6.93328661571,36.0850741006,3.29340635234,38.4294949392,0.508503896082
82,1976.0,17.0,1.0,55.870956,16039.0,1959.0,52.201778,58.8248023707,1.10324130524,56.8650984736,0.905774531489,57.1607899639,0.191367911563
83,1977.0,17.0,1.0,58.394062,17540.0,1960.0,52.201778,58.2168218124,1.08017158124,57.7853530747,0.871249278046,56.9287422168,0.189947445945
84,1978.0,17.0,1.0,59.418781,18036.0,1961.0,52.201778,57.5892226039,1.06738557201,58.1543010984,0.863375637374,56.6181962484,0.189035078304
85,1979.0,17.0,1.0,58.787655,17189.0,1962.0,52.201778,56.9479544697,1.06108907074,57.8212291318,0.862251191207,56.2344609704,0.188478447687
86,1980.0,17.0,1.0,57.682644,19847.0,1963.0,52.201778,56.2990782196,1.05845380691,56.7774911583,0.861640179538,55.7849631955,0.188155643499
87,1981.0,17.0,1.0,55.329884,18418.0,1964.0,52.201778,55.6486928994,1.05756197636,55.2247376174,0.861125681483,55.2790651336,0.18797570645
88,1982.0,17.0,1.0,53.060619,16560.0,1965.0,52.201778,55.0028624372,1.05725480783,53.5633039046,0.860911688118,54.7277985931,0.187876402243
89,1983.0,17.0,1.0,50.869888,15874.0,1966.0,52.201778,54.3675428946,1.05695025899,52.2639895162,0.860841832567,54.1435203202,0.187820045755
90,1984.0,17.0,1.0,50.717628,15133.0,1967.0,52.201778,53.7485114021,1.05646588891,51.6602794028,0.860799862481,53.5394996664,0.187788037671
91,1985.0,17.0,1.0,52.108105,14175.0,1968.0,52.201778,53.1512978456,1.05586248716,51.7694806935,0.860788267861,52.9294567544,0.187774697964
92,1986.0,17.0,1.0,52.227634,14514.0,1969.0,52.201778,52.5811203113,1.0553137702,52.2616949544,0.860812539022,52.3270751719,0.187780984618
93,1987.0,17.0,1.0,52.936554,14549.0,1970.0,52.201778,52.0428252391,1.05500398951,52.6220938865,0.860855561348,51.7455167719,0.187808760011
94,1988.0,17.0,1.0,52.149593,13818.0,1971.0,52.201778,51.5408331447,1.05505507535,52.4315217752,0.86089885382,51.1969666134,0.187856361856
95,1989.0,17.0,1.0,53.146778,12766.0,1972.0,52.201778,51.0790906834,1.05548556173,51.6021980238,0.86096038761,50.6922333277,0.187916284048
96,1990.0,17.0,1.0,49.595192,12688.0,1973.0,52.201778,50.6610297003,1.05620378168,50.4186424636,0.861103298011,50.240424805,0.187975715418
97,1991.0,17.0,1.0,47.162155,12283.0,1974.0,52.201778,50.2895338103,1.05703741666,49.3535360217,0.86133045403,49.8487121076,0.188020488821
98,1992.0,17.0,1.0,47.829983,12271.0,1975.0,52.201778,49.9669129102,1.05780077214,48.778160741,0.861557265235,49.5221871516,0.188042661715
99,1993.0,17.0,1.0,48.796364,11549.0,1976.0,52.201778,49.6948858838,1.05840062662,48.7581899771,0.86186266787,49.2638130489,0.18805150779
100,1994.0,17.0,1.0,50.986717,11478.0,1977.0,52.201778,49.4745716375,1.05898121229,49.0606332359,0.86253216119,49.0744607682,0.188087166556
101,1995.0,17.0,1.0,50.40551,12025.0,1978.0,52.201778,49.3064884539,1.06010778612,49.3445816124,0.863732002633,48.9530222081,0.188235559628
102,1996.0,17.0,1.0,49.002579,10548.0,1979.0,52.201778,49.1905615142,1.06298355909,49.3860571027,0.865525339055,48.8965877404,0.188642391699
103,1997.0,17.0,1.0,47.609089,10950.0,1980.0,52.201778,49.1261383145,1.06968161271,49.1860736576,0.86798116736,48.9006753755,0.189523096265
104,1998.0,17.0,1.0,50.050171,11200.0,1981.0,52.201778,49.1120115714,1.08334633763,48.9174563928,0.875658538739,48.9594984837,0.191164633755
105,1999.0,17.0,1.0,48.704163,11303.0,1982.0,52.201778,49.1464490989,1.10827846978,48.782970581,0.918763530989,49.0662591121,0.193914674173
106,2000.0,17.0,1.0,48.125061,10624.0,1983.0,52.201778,49.2272300391,1.14978566042,48.8962167121,1.06973769431,49.2134541722,0.198154930487
107,2001.0,17.0,1.0,45.091022,12181.0,1984.0,52.201778,49.3516867368,1.21371028462,49.2486499108,1.38088250019,49.3931821221,0.204259241788
108,2002.0,17.0,1.0,41.832699,13040.0,1985.0,52.201778,49.5167514718,1.30568705455,49.7508915143,1.8110639263,49.5974383399,0.212543083732
109,2003.0,17.0,1.0,39.456657,13028.0,1986.0,52.201778,49.7190072111,1.43037945922,50.296273652,2.26577982362,49.8183883263,0.22321667439
110,2004.0,17.0,1.0,37.176876,12116.0,1987.0,52.201778,49.9547414947,1.59101046025,50.8039353468,2.66064513943,50.0486093016,0.236354576378
111,2005.0,17.0,1.0,38.072914,12147.0,1988.0,52.201778,50.2200025473,1.78933024748,51.2306028957,2.95032024264,50.2812926916,0.251888968881
112,2006.0,17.0,1.0,39.382381,12262.0,1989.0,52.201778,50.510656702,2.02590710827,51.5628730525,3.13115092713,50.5104023477,0.269624847011
113,2007.0,17.0,1.0,36.620434,12648.0,1990.0,52.201778,50.8224462257,2.30051606345,51.8051119703,3.227072465,50.7307859288,0.289268890234
114,2008.0,17.0,1.0,32.758801,11947.0,1991.0,52.201778,51.1510466683,2.6124618341,51.9705154023,3.27012989405,50.938239479,0.310462511637
115,2009.0,17.0,1.0,31.106743,12139.0,1992.0,52.201778,51.4921228909,2.96078343627,52.0758296593,3.28642812678,51.1295276191,0.332812325771
116,2010.0,17.0,1.0,27.217093,11966.0,1993.0,52.201778,51.8413829857,3.34435703992,52.138014091,3.29162299118,51.3023637696,0.355914965909
117,2011.0,17.0,1.0,26.413504,11367.0,1994.0,52.201778,52.1946293631,3.76193365942,52.1719078978,3.29301809961,51.4553563096,0.379375865131
118,2012.0,17.0,1.0,26.353746,10797.0,1995.0,52.201778,52.5478063607,4.21214306963,52.1889077703,3.29333433425,51.5879275102,0.402822883004
119,2013.0,17.0,1.0,27.476448,11073.0,1996.0,52.201778,52.8970438097,4.69348426338,52.1967402913,3.29339496555,51.7002124894,0.425915936787
120,2014.0,17.0,1.0,27.321732,11039.0,1997.0,52.201778,53.2386960853,5.20431361665,52.2000529779,3.29340481788,51.792945365,0.448353615525
121,2015.0,17.0,1.0,28.102318,10876.0,1998.0,52.201778,53.5693762662,5.74283610708,52.2013390617,3.29340617709,51.8673393472,0.46987746412
122,2016.0,17.0,1.0,28.862947,10580.0,1999.0,52.201778,53.8859851235,6.30710169188,52.2017975537,3.29340633653,51.9249667843,0.490274378155
123,1976.0,17.0,2.0,48.083179,15218.0,1959.0,49.335438,49.8630791015,1.10324130524,48.9131225876,0.905774531489,49.9468726221,0.191367911563
124,1977.0,17.0,2.0,50.364918,16927.0,1960.0,49.335438,50.1579350937,1.08017158124,50.4381172368,0.871249278046,50.3022163583,0.189947445945
125,1978.0,17.0,2.0,52.938389,17847.0,1961.0,49.335438,50.3602651537,1.067385572,51.3744701394,0.863375637374,50.536227106,0.189035078304
126,1979.0,17.0,2.0,53.085934,17557.0,1962.0,49.335438,50.4759962989,1.06108907074,51.5547590366,0.862251191207,50.6557600305,0.188478447687
127,1980.0,17.0,2.0,50.731514,19600.0,1963.0,49.335438,50.5121809295,1.05845380691,51.0256364314,0.861640179538,50.670595326,0.188155643499
128,1981.0,17.0,2.0,50.333492,18001.0,1964.0,49.335438,50.4768902116,1.05756197636,50.0658415091,0.861125681483,50.5930383915,0.187975706451
129,1982.0,17.0,2.0,48.647411,16541.0,1965.0,49.335438,50.3790924259,1.05725480783,49.110023646,0.860911688119,50.4374585255,0.187876402244
130,1983.0,17.0,2.0,46.948738,15432.0,1966.0,49.335438,50.228518177,1.05695025899,48.5849089762,0.860841832567,50.2197739033,0.187820045756
131,1984.0,17.0,2.0,48.762806,14913.0,1967.0,49.335438,50.0355146031,1.05646588891,48.7183996152,0.860799862481,49.9568938563,0.187788037672
132,1985.0,17.0,2.0,49.38467,13982.0,1968.0,49.335438,49.8108909057,1.05586248716,49.417228211,0.86078826786,49.6661344421,0.187774697965
133,1986.0,17.0,2.0,50.72493,13673.0,1969.0,49.335438,49.5657576764,1.0553137702,50.2919191383,0.860812539023,49.3646283261,0.187780984619
134,1987.0,17.0,2.0,51.67955,13949.0,1970.0,49.335438,49.3113625866,1.05500398951,50.8366852797,0.860855561348,49.0687534774,0.187808760012
135,1988.0,17.0,2.0,50.597923,13250.0,1971.0,49.335438,49.0589250842,1.05505507535,50.6835666185,0.86089885382,48.7936059841,0.187856361857
136,1989.0,17.0,2.0,49.87891,12525.0,1972.0,49.335438,48.8194727226,1.05548556173,49.7992895359,0.86096038761,48.552540067,0.187916284049
137,1990.0,17.0,2.0,48.00209,12128.0,1973.0,49.335438,48.6036817288,1.05620378168,48.515405403,0.86110329801,48.3567935711,0.187975715419
138,1991.0,17.0,2.0,47.86356,11735.0,1974.0,49.335438,48.4217243092,1.05703741666,47.3689062635,0.86133045403,48.2152108971,0.188020488821
139,1992.0,17.0,2.0,44.930859,11515.0,1975.0,49.335438,48.2831250766,1.05780077214,46.8340077459,0.861557265235,48.1340687397,0.188042661715
140,1993.0,17.0,2.0,45.687546,11097.0,1976.0,49.335438,48.1966287847,1.05840062662,47.0871764482,0.86186266787,48.1170042107,0.18805150779
141,1994.0,17.0,2.0,49.397297,11598.0,1977.0,49.335438,48.1700813592,1.05898121229,47.9302586973,0.862532161191,48.1650405398,0.188087166556
142,1995.0,17.0,2.0,49.640968,11209.0,1978.0,49.335438,48.2103259509,1.06010778612,48.9084078047,0.863732002634,48.2767026605,0.188235559628
143,1996.0,17.0,2.0,49.553303,10388.0,1979.0,49.335438,48.3231154643,1.06298355909,49.5506073537,0.865525339056,48.4482132376,0.188642391699
144,1997.0,17.0,2.0,47.886086,10623.0,1980.0,49.335438,48.5130427182,1.06968161271,49.5960823457,0.86798116736,48.6737585154,0.189523096265
145,1998.0,17.0,2.0,50.38876,10517.0,1981.0,49.335438,48.7834890598,1.08334633764,49.0885456913,0.875658538739,48.9458122281,0.191164633755
146,1999.0,17.0,2.0,48.537701,10739.0,1982.0,49.335438,49.136591947,1.10827846978,48.3067453165,0.918763530989,49.2555044173,0.193914674173
147,2000.0,17.0,2.0,48.954189,10700.0,1983.0,49.335438,49.5732316652,1.14978566042,47.5947324465,1.06973769431,49.5930203694,0.198154930487
148,2001.0,17.0,2.0,46.947323,11511.0,1984.0,49.335438,50.0930370215,1.21371028461,47.1985020232,1.38088250019,49.948013326,0.204259241788
149,2002.0,17.0,2.0,44.182404,12137.0,1985.0,49.335438,50.6944095454,1.30568705455,47.188825626,1.8110639263,50.3100136032,0.212543083732
150,2003.0,17.0,2.0,42.127594,12039.0,1986.0,49.335438,51.3745654037,1.43037945922,47.4840049441,2.26577982361,50.668816746,0.22321667439
151,2004.0,17.0,2.0,40.216106,11910.0,1987.0,49.335438,52.1295939775,1.59101046025,47.9305207237,2.66064513943,51.0148346151,0.236354576379
152,2005.0,17.0,2.0,41.661129,11700.0,1988.0,49.335438,52.9545317747,1.78933024749,48.3842694416,2.95032024264,51.3393958814,0.251888968881
153,2006.0,17.0,2.0,41.841698,11844.0,1989.0,49.335438,53.8434501282,2.02590710827,48.755940889,3.13115092713,51.6349860258,0.269624847012
154,2007.0,17.0,2.0,38.436752,12130.0,1990.0,49.335438,54.7895549481,2.30051606345,49.0160159685,3.227072465,51.8954211518,0.289268890236
155,2008.0,17.0,2.0,36.709843,11721.0,1991.0,49.335438,55.7852966253,2.6124618341,49.1756326253,3.27012989405,52.1159541847,0.310462511639
156,2009.0,17.0,2.0,33.126217,11428.0,1992.0,49.335438,56.822488081,2.96078343628,49.2627717422,3.28642812678,52.2933158741,0.332812325774
157,2010.0,17.0,2.0,30.213964,11749.0,1993.0,49.335438,57.8924288745,3.34435703993,49.3054329921,3.29162299118,52.425696106,0.355914965912
158,2011.0,17.0,2.0,28.940327,10796.0,1994.0,49.335438,58.9860332428,3.76193365942,49.3242516493,3.29301809961,52.51267321,0.379375865135
159,2012.0,17.0,2.0,28.179779,10509.0,1995.0,49.335438,60.0939599638,4.21214306964,49.3317494915,3.29333433425,52.555100244,0.402822883009
160,2013.0,17.0,2.0,29.007568,10707.0,1996.0,49.335438,61.2067419509,4.69348426339,49.3344493541,3.29339496555,52.5549577861,0.425915936792
161,2014.0,17.0,2.0,29.939592,10536.0,1997.0,49.335438,62.3149135959,5.20431361666,49.3353269342,3.29340481788,52.5151827449,0.44835361553
162,2015.0,17.0,2.0,29.744682,10130.0,1998.0,49.335438,63.4091339636,5.74283610709,49.3355835532,3.29340617709,52.4394823073,0.469877464125
163,2016.0,17.0,2.0,31.564119,10147.0,1999.0,49.335438,64.4803040962,6.30710169189,49.335650605,3.29340633653,52.3321415069,0.490274378161
164,1976.0,18.0,1.0,67.981613,14260.0,1958.0,63.823029,68.9675279539,1.09615882255,67.4293536761,0.902668708431,68.02730953,0.190384678685
165,1977.0,18.0,1.0,69.808846,15805.0,1959.0,63.823029,68.5704843129,1.07560910307,68.2653217438,0.867901032861,67.9042161584,0.189046647118
166,1978.0,18.0,1.0,70.193085,16843.0,1960.0,63.823029,68.1384158901,1.06419158809,68.6999211161,0.860356905568,67.7106721984,0.188209600645
167,1979.0,18.0,1.0,69.219437,16679.0,1961.0,63.823029,67.6767531886,1.0584662985,68.6494488014,0.85953059651,67.4486163619,0.187719630776
168,1980.0,18.0,1.0,67.847298,18772.0,1962.0,63.823029,67.1911695442,1.05592222023,68.0935320129,0.85885222357,67.121857817,0.187453961377
169,1981.0,18.0,1.0,66.408905,17409.0,1963.0,63.823029,66.687509671,1.05488614785,67.1049795197,0.858093652827,66.7360497244,0.187321007922
170,1982.0,18.0,1.0,64.881104,16682.0,1964.0,63.823029,66.1717158116,1.05436287333,65.8744053246,0.857731928148,66.2986018338,0.18725786986
171,1983.0,18.0,1.0,63.759499,15539.0,1965.0,63.823029,65.6497525988,1.05386060381,64.6908146058,0.85762289989,65.8185243824,0.187226130674
172,1984.0,18.0,1.0,64.129501,14286.0,1966.0,63.823029,65.1275317778,1.05322936697,63.8526687681,0.857556431185,65.3061985969,0.187206648251
173,1985.0,18.0,1.0,64.751526,13825.0,1967.0,63.823029,64.6108379252,1.05252321313,63.5325049315,0.85752323767,64.7730743298,0.187193855834
174,1986.0,18.0,1.0,64.718422,12894.0,1968.0,63.823029,64.1052562972,1.05188885905,63.6690614125,0.857544077434,64.2313021721,0.187190015645
175,1987.0,18.0,1.0,63.298775,13067.0,1969.0,63.823029,63.616103893,1.05148072926,63.9693074429,0.857580731701,63.6933147229,0.187199878283
176,1988.0,18.0,1.0,63.773354,12725.0,1970.0,63.823029,63.1483647784,1.05140222909,64.0482580779,0.857606956434,63.1713782711,0.187226270593
177,1989.0,18.0,1.0,65.201675,12914.0,1971.0,63.823029,62.7066306163,1.05167372017,63.6431223406,0.857670029885,62.6771407329,0.187267212037
178,1990.0,18.0,1.0,61.514408,12344.0,1972.0,63.823029,62.2950472853,1.05222818642,62.7728570778,0.857842204301,62.2212034249,0.187315187973
179,1991.0,18.0,1.0,60.616882,11365.0,1973.0,63.823029,61.9172683385,1.0529357574,61.7318049064,0.858097528953,61.812742862,0.187359142294
180,1992.0,18.0,1.0,61.577927,11071.0,1974.0,63.823029,61.5764159513,1.05365825832,60.9096731774,0.858299281613,61.4592045778,0.187389569073
